id	description	37C_B1_G1S	37C_B1_PM	37C_B1_S	37C_B2_G1S	37C_B2_PM	37C_B2_S	37C_B3_G1S	37C_B3_PM	37C_B3_S	47C_B1_G1S	47C_B1_PM	47C_B1_S	47C_B2_G1S	47C_B2_PM	47C_B2_S	47C_B3_G1S	47C_B3_PM	47C_B3_S	50C_B1_G1S	50C_B1_PM	50C_B1_S	50C_B2_G1S	50C_B2_PM	50C_B2_S	50C_B3_G1S	50C_B3_PM	50C_B3_S	52C_B1_G1S	52C_B1_PM	52C_B1_S	52C_B2_G1S	52C_B2_PM	52C_B2_S	52C_B3_G1S	52C_B3_PM	52C_B3_S	54C_B1_G1S	54C_B1_PM	54C_B1_S	54C_B2_G1S	54C_B2_PM	54C_B2_S	54C_B3_G1S	54C_B3_PM	54C_B3_S	57C_B1_G1S	57C_B1_PM	57C_B1_S	57C_B2_G1S	57C_B2_PM	57C_B2_S	57C_B3_G1S	57C_B3_PM	57C_B3_S	sumUniPeps	sumPSMs	countNum
Q14914	Prostaglandin reductase 1 OS=Homo sapiens GN=PTGR1 PE=1 SV=2	0	0.043063229687071214	0.11705260611415014	0	-0.044426690944579406	0.06995873880326009	0	0.006025878755929526	0.028301494019419948	0	-0.06012741376732045	0.11201555258407048	0	-0.058910821750050246	0.06516128503485952	0	-0.07774719907908079	-0.04103200458015088	0	0.0633660005183394	0.11407957945960945	0	0.004200063279220956	0.00681143574406029	0	-0.03215267617207118	-0.05831463808923054	0	0.025778066128940402	0.04173808822207015	0	0.08181299473419035	0.05593027684384033	0	0.10607671330659052	-0.023649546240100072	0	0.09006473649616975	0.10089339421834964	0	-0.004063485122189903	0.031150459087459836	0	0.07737127368567975	0.06227633518857001	0	0.04413621677722013	0.050463886086889786	0	0.021590972203780368	0.03429467371905037	0	0.12231606952610008	0.11660337918072017	5	16	4
Q14919-2	Isoform 2 of Dr1-associated corepressor OS=Homo sapiens GN=DRAP1	0	-0.031084258692649414	0.05232642976103996	0	-0.0742498702545813	-0.03629109653216034	0	-0.06223963156030088	0.0689119899388686	0	-0.014566138035421616	0.0600211696694295	0	-0.027145604448890026	0.016127472071481463	0	0.03812074007247901	0.019759560664118325	0	-0.061094044773328804	0.0057185984042202875	0	0.06745176125030916	0.0634903801680693	0	0.12350650266857954	-0.0043466441270112455	0	0.024885698604121487	-0.031326651639979275	0	-0.004231197492480021	-0.1049797761423008	0	0.15658366885594077	0.12360924133343154	0	0.012898995627498522	-0.0629539546032003	0	-0.0020553567712990883	-0.01947824578170021	0	-0.04915634607730013	-0.1447505245285008	0	0.14008752857155038	0.25116165400429935	0	0.06964565993330929	0.060368814150798755	0	0.07229870874415845	0.24101386425338944	5	18	7
Q14966	Zinc finger protein 638 OS=Homo sapiens GN=ZNF638 PE=1 SV=2	0	0.11473541439019996	-0.02073393911100041	0	0.19422520841929902	-0.02621500318540093	0	0.07041846746490066	-0.07288574119350066	0	0.26018720790920113	-0.03469071644649979	0	0.29654240112659913	0.001708857951699727	0	0.17063634258540006	-0.09828045966889931	0	0.08746406008070018	-0.08769361886269955	0	-0.034298954538099835	-0.2105336596747005	0	-0.13783383877140132	-0.14570827533420072	0	0.043861194011499904	0.006995122921699348	0	-0.08401954438649994	-0.032635436538798857	0	-0.27079833627660044	-0.1521759158519007	0	0.2056477984769991	0.19438066804329956	0	0.1293374189968013	-0.042281116431999166	0	-0.24350197323409972	-0.012841272466300069	0	0.17550964486039966	0.037772332071199344	0	0.05930980274150066	0.0079872321520007	0	-0.13744321392739955	-0.010482482003499882	35	99	32
Q14978-2	Isoform Beta of Nucleolar and coiled-body phosphoprotein 1 OS=Homo sapiens GN=NOLC1	0	0.9038771541709014	0.011548335289401024	0	0.5424286011536008	-0.10398952748579937	0	0.4318023802977997	-0.05193282808550137	0	0.8135455431150991	0.012821876826599521	0	0.7649582699713999	-0.16751190521650017	0	0.6886118356396	-0.061261251477398915	0	0.7672791177680001	0.030603022573600924	0	0.6647899877387999	-0.14875981975979968	0	0.6203938282303998	-0.06818221877309938	0	0.7190168313760985	0.22641607994589918	0	0.7129559089243003	-0.08346454535529979	0	0.5774608019222995	-0.15147049356020048	0	0.7945334776406003	0.42466338625269984	0	0.648495269090299	0.1237692107252002	0	0.4410052903231012	0.13520634137090148	0	0.5720606920913003	0.3977099090247993	0	0.6797044180304006	0.3322431793854008	0	0.2926582697690989	0.09422860255000032	20	115	21
Q14997	Proteasome activator complex subunit 4 OS=Homo sapiens GN=PSME4 PE=1 SV=2	0	0.018079595101699653	0.07056229297259975	0	-0.026699089883399196	-0.050394032498399355	0	-0.013335389559699706	-0.027125183378000628	0	0.0493920281821989	0.07542048676909907	0	0.03589677048159956	-0.041724211818900514	0	0.0024494817262006308	0.06324797733570087	0	0.09652509595820113	0.12862314947130038	0	0.09945791775129997	0.1221644028686999	0	0.231980265214899	0.2120604755812998	0	0.12746859433160118	0.11346532285350008	0	0.16335240085389913	0.16655750064089858	0	0.2458898791659987	0.21001185417709856	0	0.1611293414955295	0.25309267062148955	0	0.12343042979270002	0.05752517007868008	0	0.18448241276554977	0.13837517409869893	0	0.006951796013700218	-0.05164562331130895	0	0.08309087875709054	-0.03180159448617026	0	0.014471663901469256	0.1456464193117295	30	87	27
Q14C86-6	Isoform 6 of GTPase-activating protein and VPS9 domain-containing protein 1 OS=Homo sapiens GN=GAPVD1	0	0.005353513725498971	-0.05130127377299942	0	0.0669597704760001	0.022083581426999288	0	0.04702860822850141	0.06074786608640004	0	-0.03754636564300107	0.01656253810519992	0	-0.01837131282570148	-0.03637316882920061	0	0.02568216549980029	0.03391078413070048	0	-0.06830618565369839	-0.05037015540239942	0	-0.04448019160860106	-0.09505373757230018	0	-0.04772988528850064	0.01697218364870068	0	-0.28678483474602956	-0.10499215819782926	0	-0.09984440923670057	-0.02964264313795084	0	-0.24385910482071083	0.11547331818740858	0	-0.13263173517760052	-0.005684712052499208	0	0.05377731596849955	0.08629959684509991	0	-0.2073414284480002	0.07069302092810048	0	-0.10309691952261879	0.006560327421420098	0	0.07641461142831041	0.11724580593202028	0	-0.09330865625158147	0.09732836195162875	37	159	38
Q14CX7	N-alpha-acetyltransferase 25, NatB auxiliary subunit OS=Homo sapiens GN=NAA25 PE=1 SV=1	0	-0.029327071664500437	-0.03985864413690088	0	-0.046777732779100134	0.012023067900299722	0	0.030289851064200235	0.049343045268399166	0	0.005589983401501186	-0.01263432594949876	0	-0.03931514233850031	-0.039583121723801185	0	-0.020031691388600947	-0.003292278865300702	0	0.13316479686349858	0.050213430756398836	0	0.02684729950169995	0.0700251425095999	0	0.09621218549310129	0.005905838801901098	0	0.25142780597025904	0.24652103044415874	0	0.3731050677403793	0.36466438616547947	0	0.3964986119527314	0.3732105709400315	0	0.25912430226017946	0.22388380913782946	0	0.2567800584711506	0.3063081162442707	0	0.17883957529823924	0.25675753956559966	0	0.10884678290153005	0.1349131323430406	0	0.02229613915431017	0.03684288214634002	0	0.045755480328940834	0.09569588909651117	18	62	17
Q15003	Condensin complex subunit 2 OS=Homo sapiens GN=NCAPH PE=1 SV=3	0	-0.19672273479890023	0.04293801632849892	0	-0.144900005358501	0.05789390320329879	0	-0.17942122737690092	0.04544814818419951	0	-0.21410687770670123	-0.037976394401701086	0	-0.10766943214979996	0.06479855380089994	0	-0.0835622570452994	-0.055631983717098876	0	-0.11873996031265044	-0.07660552871048054	0	0.026423714193610337	0.0071338122085187194	0	0.013372376692149857	0.14319377218791907	0	-0.006515166528041405	-0.11994924628872994	0	0.13048512685297986	0.19576686028340973	0	-0.13657119212870938	0.1113687025711112	0	-0.12042300845945064	-0.12116561814582028	0	0.030195631256010103	0.06451365604534942	0	-0.09353417823803056	0.1958747778171297	0	-0.07624095928906982	-0.024801843164830473	0	-0.027862353395560646	0.08389787247067915	0	0.0987517473359194	0.08314888492748906	18	79	18
Q15004	PCNA-associated factor OS=Homo sapiens GN=KIAA0101 PE=1 SV=1	0	0.5246960993817193	0.7785821374775992	0	0.6173847973741502	0.7317361619875395	0	0.4792772639768099	0.7363546030157799	0	0.36031250597395115	0.6469243317086502	0	0.5802229073662097	0.7677766086388296	0	0.44441477153970155	0.7070791413520308	0	0.36957746312658024	0.6705549300033606	0	0.4661323758013296	0.649412591505321	0	0.4661390232921203	0.6296299931988294	0	0.4673597981023807	0.7374877792593804	0	0.5337807979143001	0.624767694405099	0	0.41312505744831896	0.6214511923874202	0	0.4553435260639809	0.7138088947766796	0	0.5484527596936495	0.7569373545855509	0	0.4901816827085206	0.6153283320085201	0	0.5474291879508613	0.79996400891336	0	0.5059746640027498	0.5395036315261503	0	0.5790041275970204	0.78613855466652	6	26	6
Q15007	Pre-mRNA-splicing regulator WTAP OS=Homo sapiens GN=WTAP PE=1 SV=2	0	0.02265034881798833	-0.040496667112341456	0	0.05976175781544946	0.004138483735250276	0	-0.022250532009470803	-0.037636285823600346	0	0.06788096794442922	-0.09538297505655002	0	0.17190112743416996	-0.2154744674331397	0	0.01683263294436088	-0.03609567077091924	0	0.04170432185433981	-0.15087820081337	0	0.26889675423513015	0.05921392731290975	0	0.17159545160751044	0.019522963062430065	0	0.08638904045954998	-0.03796501032800048	0	0.07232007013274977	-0.03925752540683014	0	-0.08847291786281009	-0.03907833850437026	0	0.0015746046171205563	0.09953723489415012	0	-0.039740061534118354	-0.051745181482099056	0	-0.051408379231141055	0.104088512623699	0	0.05079953708797902	-0.06408010210185999	0	-0.04878894216618157	-0.02712691768370057	0	-0.04301993585460018	0.05421617106384957	8	28	7
Q15008	26S proteasome non-ATPase regulatory subunit 6 OS=Homo sapiens GN=PSMD6 PE=1 SV=1	0	-0.07086947950929989	0.015946444490500866	0	-0.059237484918799765	0.0029812013970005324	0	-0.01737346823080088	-0.006405498196400572	0	0.08409812477559875	0.014990338128699321	0	-0.05022770843760149	0.058595940397699664	0	-0.009293222479600516	-0.009847651710000349	0	-0.05994294784979992	-0.08622667577130017	0	-0.06882627327859936	-0.050385249893301065	0	-0.09438629058599979	-0.07070978739339928	0	-0.07224073730970026	-0.06365892450730115	0	0.02905678367639908	0.012622611390399996	0	0.06716691471809888	-0.051452373409199836	0	0.05262875791470023	0.014458005151999131	0	-0.007765899388299857	-0.020793570378200954	0	0.11071530405570051	-0.021686255593300174	0	-0.008301924051298926	0.017923721452000052	0	0.1340981367709997	0.029681721130499383	0	0.15330290685759884	0.040189013464299705	20	120	20
Q15014	Mortality factor 4-like protein 2 OS=Homo sapiens GN=MORF4L2 PE=1 SV=1	0	0.35847901159533	0.10949221543069143	0	0.4160476647444895	0.14723367776482021	0	0.2771946612665701	0.043876497736800246	0	0.37945922502727036	0.12421435781736001	0	0.4574198404926193	0.12169596575130903	0	0.5125585341067893	0.25572317238205855	0	0.42805260774247955	0.12662425475163985	0	0.30805335446900983	0.012007737966820642	0	0.3207067326551005	-0.01933594520446924	0	0.31682232079402084	0.13441247313522986	0	0.38268078695054086	0.15856357017043088	0	0.252695759098291	0.11151680741379089	0	0.09800045189501994	0.052339905626569205	0	0.10308704544935132	-0.03663893654387884	0	0.06138784792704044	0.020386995783111317	0	-0.05950664510436887	-0.08202601141666932	0	0.08726061960494924	0.03406465063380004	0	0.040065779146569724	-0.0294383494434296	5	30	5
Q15018	BRISC complex subunit Abro1 OS=Homo sapiens GN=FAM175B PE=1 SV=2	0	-0.05753691231582003	0.028449906223240617	0	-0.07285443047934059	-0.015128039001790938	0	-0.015556516481629146	-0.06051977087011906	0	-0.14232576964364974	-0.09561632172220946	0	-0.13096948168183964	-0.02186193703206918	0	-0.06721444548368005	0.0687763525339804	0	-0.13644365362979904	-0.0931965993150996	0	-0.02504692954410004	-0.03063505516439946	0	-0.06722390509960086	-0.028382397877800614	0	-0.04839930698239847	-0.06895695576809935	0	-0.05978264260962973	-0.05325330550270024	0	-0.05077348117369951	-0.10950017822204927	0	-0.15748476606010087	-0.04568131227680006	0	-0.06184086232729946	0.007208677109501238	0	-0.03758095562939978	-0.0533587186677007	0	-0.036987740606299724	-0.006764679928499717	0	-0.05373289112860036	-0.04446102334970092	0	0.017064592296300418	-0.06215904169559927	9	25	8
Q15019-2	Isoform 2 of Septin-2 OS=Homo sapiens GN=SEPT2	0	-0.0229342684172007	0.007039947875199459	0	-0.1077869172197996	-0.013565147477899941	0	-0.0016476704187997626	-0.01380984948650088	0	-0.04599620898370027	-0.0325136981642995	0	-0.0657037227521009	0.065188465948399	0	-0.05652111905179957	0.05725484868760056	0	-0.061557770779799625	0.011679484149999197	0	-0.07977104177200012	0.007578861076300569	0	-0.027892689730899534	-0.008392084400599131	0	-0.010920903151500738	-0.013875045938000596	0	-0.022316991167599554	-0.005795343908799211	0	-0.005737536351400507	-0.00929592709440108	0	-0.039647229966199404	-0.010195606074599795	0	-0.00670084396480064	0.005306216378100359	0	-0.005580658705801156	-0.02642328374300007	0	0.029595420948199447	0.0826173375607997	0	0.006626615057600205	-0.04752934888910154	0	-0.04163523058119978	-0.020394844119000055	16	95	20
Q15020	Squamous cell carcinoma antigen recognized by T-cells 3 OS=Homo sapiens GN=SART3 PE=1 SV=1	0	-0.10054505082269927	-0.03392898655899934	0	-0.04407624688290035	0.022482312767699852	0	-0.14544938404580066	-0.01583167307600064	0	0.019715958662199995	0.03607595723070034	0	-0.05561508644469981	-0.010153357654099082	0	-0.06355986193080021	0.010069242795999855	0	-0.10691821337429985	-0.12695399878009894	0	-0.07627734862140123	-0.13363160092710125	0	-0.051836145262900146	-0.0050130484862016544	0	0.038500063015249	-0.04828610401676059	0	0.13211373082148015	0.13436063756662087	0	-0.07198940781748853	0.22975070890211136	0	0.014128607517729819	0.054272115833489565	0	0.09781720145512907	0.055419445740119144	0	-0.11833290067187896	0.2005983645176599	0	0.004381826887819074	-0.01934387926840131	0	0.087189622552450885	0.08984412717887125	0	0.11646224017428963	0.15027072264753016	36	129	40
Q15021	Condensin complex subunit 1 OS=Homo sapiens GN=NCAPD2 PE=1 SV=3	0	-0.20359111470060043	0.004881350856500433	0	-0.04095545033449888	0.06913843140750053	0	-0.10961907736060006	0.04620479401729938	0	-0.1876388459689995	0.01864537494279972	0	-0.034133840165699425	-0.12224469835840068	0	-0.06147511898110025	5.49153765399879e-4	0	0.008059706002301326	-0.07622346711339922	0	0.040132607072779436	-0.0692788028089204	0	0.2009191484128312	0.22945806207079045	0	-0.041937022134389323	-0.03977326754114863	0	-0.04612711092262067	-0.08271048723644014	0	0.04373371557661976	0.20589558331742985	0	-0.028016421464540642	0.013555974646299873	0	0.03825125348017089	0.043732470283140756	0	-0.012971003105979761	0.11051161018206024	0	0.03795834685704058	8.378654311709255e-4	0	0.020884136420569632	-0.0014699444102390657	0	0.25064079216381074	0.2041854301016901	32	110	33
Q15024	Exosome complex component RRP42 OS=Homo sapiens GN=EXOSC7 PE=1 SV=3	0	-0.11041909331630073	0.011477937796939841	0	0.017897437972029806	-0.009336140930329861	0	-0.1065570753920202	-0.09009638256942054	0	0.033572959422068394	0.039197867390079466	0	0.05879767103301958	0.07658574931291895	0	-0.00879008578626106	0.04982749672278963	0	8.948818846992168e-4	-0.015440432708301088	0	-0.07061958650250055	-0.03505174449920112	0	-0.038283500217099586	-0.016617496849299584	0	0.017985962699899716	-0.019730991876299342	0	0.055937532362198894	0.010821761682098696	0	-0.002605904464198616	-0.04704184318809901	0	0.04555500762979925	0.029625499660799193	0	0.01757086205600089	-0.021953114227899917	0	0.0596243396245999	-0.13253198522520115	0	0.031037759742600812	0.033239712972699564	0	0.025104696540900306	-0.0715133685931999	0	0.13925721497620103	0.07586960598910153	11	44	11
Q15029	116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens GN=EFTUD2 PE=1 SV=1	0	0.2885778451079002	0.040747983662800635	0	0.31620305135600013	-0.01285799439819968	0	0.3135974100666008	0.0288063403521015	0	0.335812283289199	0.11371429581049952	0	0.25101000313590127	0.089998616999301	0	0.20449214501699942	0.04885116930539901	0	0.16111170648749962	0.06385795752369994	0	0.17339195178529998	0.033379115755899136	0	0.06616203216580097	-0.022898307557699837	0	0.15473909064699853	0.05997346888179855	0	0.10161871780570131	-1.1204793089980569e-4	0	0.12460243007220129	-0.04025124089660004	0	0.19334447582599879	0.056405416329798896	0	0.13191381675610003	0.005027271802800826	0	0.07745874755640081	-2.9673091798798623e-5	0	0.20944999765320027	0.09729334952499968	0	0.12954194985560008	-0.007007115572299938	0	0.12401686281200064	-0.017499752033300453	31	120	26
Q15031	Probable leucine--tRNA ligase, mitochondrial OS=Homo sapiens GN=LARS2 PE=1 SV=2	0	-0.008815028530500868	-0.015115785007600024	0	-0.18045526700699988	-0.0719169848765997	0	-0.10721533332149846	-0.07159037511099875	0	0.07878153204580052	-0.036315657556100334	0	-0.10984348368819852	-0.029323901420799103	0	0.036078259035301485	0.021745172346200548	0	-0.0031194806690386656	0.0018726783213214304	0	-0.010986210354198889	-0.04820462011137927	0	0.0023425916050410223	0.049039398124159916	0	-0.11725868715316068	-0.02684570638495032	0	0.15316548497339966	0.04843487397465118	0	0.00480421616243909	0.09777287175387883	0	0.08643587317459023	0.02811736203373094	0	0.030408399794421115	0.08024567621433043	0	-0.02817006020984003	0.25099531182677026	0	-0.024120498723149808	-0.02156199287851024	0	0.0036067959356902435	-0.004435663080100127	0	-0.029697954759861034	0.018890667484820156	18	46	17
Q15042-3	Isoform 2 of Rab3 GTPase-activating protein catalytic subunit OS=Homo sapiens GN=RAB3GAP1	0	-0.07721415889199967	-0.04403251272509934	0	-0.010390213457899478	0.07633945443670065	0	-0.029033844483400628	-0.005633852579000731	0	-0.1901981556096093	-0.08362894417014921	0	-0.14940152793517036	-0.04549497048700957	0	-0.11047587579471063	-0.03549996680177969	0	-0.07670604547504922	0.049967338704830055	0	0.038032686350389255	-0.009210500367140995	0	0.07305104746802016	-0.021515869100658946	0	-0.058144137786010575	-0.15975378429275988	0	0.08043257049487007	-0.023797835526959688	0	0.05373004293890915	0.04968810107710997	0	-0.09517773698721044	-0.040124828936550117	0	0.0767091110714695	-0.01715259633547994	0	0.06925324204194006	0.06514095088811978	0	0.0519886599737891	0.05531006106621916	0	0.06684046239728936	0.05068926135114005	0	0.03596798656939981	0.07297858457252993	23	69	19
Q15046	Lysine--tRNA ligase OS=Homo sapiens GN=KARS PE=1 SV=3	0	-0.028524889913999374	0.007846463574800566	0	-0.06940222417760111	-0.05405144165940001	0	0.014376671240899697	0.0031134884824002285	0	-0.10410046168740017	0.02729465528279995	0	-0.11914756927250103	0.026486016154299463	0	-0.11952052531919932	-0.0025781617938989143	0	-0.10985040029729909	-0.025325840855298765	0	-0.17730992046420013	0.010261945198299927	0	-0.13573252335329933	0.055779164271399395	0	-0.14700407279869943	-0.024967750946499834	0	-0.05011723467620044	0.09119021456629994	0	-0.05877315190620003	0.15473122803200035	0	-0.13258194539089985	-0.009962637888900616	0	-0.029004822099400585	-0.003117135182499453	0	-0.08557158766119954	0.09395242140570126	0	-0.07157626264820038	-0.007298229745400064	0	-0.061620105176400486	-0.03543885476090125	0	-0.06852891292910002	0.052340171433799654	2	220	33
Q15054	DNA polymerase delta subunit 3 OS=Homo sapiens GN=POLD3 PE=1 SV=2	0	-0.2236710374009192	0.014307493477330624	0	-0.27656677532067064	0.08806086496560894	0	-0.3090853534193485	-0.04097585659353875	0	-0.3118384879114604	-0.026371783091740042	0	-0.13798738381474074	-0.040257501730280865	0	-0.024655298189850683	-0.02332859007396948	0	-0.1698336580933102	-0.14905413495170006	0	-0.2559058707016497	-0.14211495961949971	0	-0.23220011048270095	-0.1346631754723404	0	0.029394115574230995	0.024797734390720194	0	-0.15348373595197096	-0.1178063892154313	0	-0.21305580744776087	-0.08985219691833102	0	-0.026003571226739908	0.05095226975975997	0	-0.0374902271100499	0.05333561130330988	0	-0.1163426405614505	0.05331177498570927	0	0.020129468228589076	0.017753636077529222	0	-0.0013699803182198877	-0.003595914047821225	0	-0.005382387761169838	0.0796703444653204	9	29	11
Q15056	Eukaryotic translation initiation factor 4H OS=Homo sapiens GN=EIF4H PE=1 SV=5	0	-0.09040420013229955	-0.02954395434690049	0	0.07277275030909891	0.11281550071829827	0	0.03858302660809976	0.042775320241400294	0	-0.20164645201090003	0.016307850988900086	0	-0.016078445671899644	0.016562722853899814	0	-0.17896198202740088	-0.017382711675500317	0	-0.04628054216619937	-0.05093254769280087	0	-0.016561205671701273	-0.008480466974900125	0	0.029231153172201374	0.010405989460400278	0	-0.15411535242549945	-0.0830811745638993	0	-0.008451532607100631	-0.010594634851800677	0	-0.05667560838970154	0.01335364303449893	0	-0.11957516055350048	-0.09895689220950032	0	-9.620100613005889e-4	0.024007162759499323	0	0.014131783665900954	0.04374670228440003	0	-0.1811074657579006	-0.18540588091999943	0	-0.07025767150140005	-0.006854747536999994	0	-0.04775062622820059	0.050869641890800565	11	130	17
Q15058	Kinesin-like protein KIF14 OS=Homo sapiens GN=KIF14 PE=1 SV=1	0	0.11389610841563069	0.02834821180869085	0	0.2616263397763898	0.024605253254749826	0	0.19138589157626917	-0.001737030564830988	0	0.18021112502913006	0.07566369250309002	0	0.11205830959046992	0.032421175067730346	0	0.21685350951186066	0.15148646138259014	0	0.08601525318156966	0.2342627950900802	0	0.2062961129115095	0.14103539446793967	0	-0.061620763049670124	-0.016668281926659922	0	0.0432114119183602	-0.045206844921789724	0	0.11437964976746073	0.03422654028518046	0	0.0971897280406786	-0.05210863908286001	0	0.03155807440179892	-0.03743495896273075	0	0.15310138560841935	-0.01220241510540987	0	0.13216222121885934	8.990215797588519e-4	0	0.10941901178838087	0.04719057416163963	0	0.10051111591298856	-0.14323550778017058	0	0.027815267207969896	-0.03143857549360973	16	42	13
Q15061	WD repeat-containing protein 43 OS=Homo sapiens GN=WDR43 PE=1 SV=3	0	0.20756062923656948	-0.01730205326142098	0	0.23344042657955022	-0.19928325502583988	0	0.20268670290490043	-0.037989962780310194	0	0.06732041113126996	-0.1837624434408891	0	0.030346121605060006	-0.23595506637141028	0	-0.009773383523999257	-0.20523557391993918	0	-0.15015662838044008	-0.11507943676610033	0	-0.1226003206601991	-0.12159537055459957	0	-0.09402024454699998	-0.10540108019459993	0	0.019875708965740202	0.23766748269279958	0	0.010902338345360363	0.03649456107880056	0	-0.052262120158760084	-0.01882274786983018	0	-0.045083862242700334	0.00237721973439875	0	-0.014005688914799919	0.050491127906399313	0	-0.21960777187100078	-0.07755285436109993	0	0.07667545692394029	0.3276116272613798	0	-0.09333864211969889	-0.12389313317388861	0	-0.3308067486588495	-0.15815122303588858	11	23	9
Q15067	Peroxisomal acyl-coenzyme A oxidase 1 OS=Homo sapiens GN=ACOX1 PE=1 SV=3	0	-0.12304573752640025	-0.008474249401800193	0	-0.035496861847301275	0.019434312633398676	0	-0.04002493463860013	-0.01631079656440093	0	-0.04602184458429903	0.003036595797100361	0	-0.10058809822410097	0.06454397875890017	0	-0.08880238405290086	0.02794254582319944	0	-0.05958479397130034	-0.05048149736060026	0	-0.008675845396799886	0.02223623926280105	0	-0.0542915272712996	0.0027406371549005826	0	-0.18459374879780022	-0.03955120970629977	0	-0.046507830738200084	-0.008689995163599917	0	-0.03146900689479892	-0.048545684514898824	0	-0.14571721805040028	-0.12126972298970173	0	-0.18039118529999953	-0.05153087046899962	0	-0.18991851351280076	-0.12131940353959969	0	-0.3731624257946997	-0.2149922681458989	0	-0.30216219616499984	-0.12995203497029983	0	-0.17578156370790055	-0.16333802625350025	17	66	17
Q15084-2	Isoform 2 of Protein disulfide-isomerase A6 OS=Homo sapiens GN=PDIA6	0	-0.1113527761319002	-0.04872218093399994	0	-0.020316218000001385	-0.007424766491000767	0	-0.02298490673679865	0.008977940230399994	0	-0.1505296775545002	-0.008928504125799819	0	0.03326307446929988	-0.037907565722798964	0	-0.07817486197479973	0.0011492879915007137	0	-0.03493663270350034	-0.006466186313399902	0	0.02984723226209951	-0.018436839405499228	0	-0.015057699127300594	-0.04288772200870028	0	0.030194404621299853	0.02391390964380058	0	0.03841218664130075	0.02827678538280054	0	0.07185059037509944	-0.009764241125299833	0	0.12586921800930106	-0.013412558119100026	0	0.10205969073110133	-0.014862135172098334	0	0.09908256666439996	0.0054950698822011645	0	0.18160526301850055	-0.010145707536899806	0	0.06746296825929932	-0.04680527524089939	0	0.07749640097140009	0.13438604981639912	13	169	16
Q15102	Platelet-activating factor acetylhydrolase IB subunit gamma OS=Homo sapiens GN=PAFAH1B3 PE=1 SV=1	0	-0.08201586424520002	-0.022603143965699957	0	-0.08745114483379979	0.020438913748099807	0	-0.06829279478179906	-0.0025894857110007052	0	-0.044871481655899714	0.049055240857700966	0	9.096408197990513e-4	-0.005295055059900022	0	-0.021284951568599553	0.014104748327000038	0	0.03983570000552028	0.0632704710152101	0	0.002479168023990397	-0.007520875219549694	0	0.037515397471279854	-0.006906491603880127	0	0.028252871050010953	-9.749515796091401e-4	0	0.15431725525584028	0.022983944668670375	0	0.03624450261063039	0.09848523425564082	0	0.01629050290171996	-6.044360350401234e-4	0	0.06964563466135942	-0.03829307488432043	0	-0.028917864892420653	-0.012680901720040438	0	0.047122985158049246	-0.005618663443240024	0	0.0014618915212203376	-0.10974083275639046	0	0.07986549783868035	-0.010244859124359351	11	58	13
Q15121-2	Isoform 2 of Astrocytic phosphoprotein PEA-15 OS=Homo sapiens GN=PEA15	0	-0.06325974065727102	-0.0013217514271914865	0	-0.04336105194958151	-0.07043311455452006	0	-0.10816932993476058	0.019244217871060343	0	-0.19489533258722957	-0.09436916028750986	0	-0.024456426564350764	0.1751212830933504	0	-0.08295005259383004	-0.03706314408881006	0	-0.1980230739771489	-0.07005035025471962	0	-0.17815465305242917	0.10705057896930015	0	-0.20510783469086036	-0.03564659637386036	0	-0.32501000827809	-0.01883385198047982	0	-0.01516291650719026	0.05966172020339933	0	-0.26566169672766904	-0.11857970418015995	0	-0.29457552568834977	-0.20465061568095955	0	-0.10279228929680961	-0.036727163865551304	0	-0.15000773739730988	0.03591314283062985	0	-0.5088415080616411	-0.5359734599098509	0	-0.17038092826592965	-0.06588680144155923	0	-0.11127843872111143	0.0580746263959	4	17	4
Q15149	Plectin OS=Homo sapiens GN=PLEC PE=1 SV=3	0	0.02426010271599921	0.01056152879389849	0	-0.050842436754399145	-0.0015768818871997325	0	-0.0883657485291991	0.006624486658500572	0	-0.04173809861950062	-0.0105176342764004	0	-0.08714425584430074	-0.05194171145939919	0	-0.06808908592340046	0.01087515824619878	0	-0.012377916147601198	-0.06295984465180027	0	-0.11392268629389868	-0.08314358458079951	0	-0.12465574047319983	0.052553946356399095	0	-0.023844317637299994	-0.11895243493060015	0	-0.07492157189029847	-0.04478712184199907	0	-0.2552664900410999	0.04354704881970051	0	-0.12505382759660044	-0.15987916992120077	0	-0.08488514661610047	0.0011632824165985767	0	-0.18519880964969992	0.16690475259720117	0	0.11789465839919977	0.006303596701901171	0	-0.04412510542050008	0.10106889362490001	0	-0.10106421222579876	0.09358735379620065	2	580	151
Q15154	Pericentriolar material 1 protein OS=Homo sapiens GN=PCM1 PE=1 SV=4	0	0.12334857423990009	-0.1458408479768014	0	0.24537165234869995	-0.10465521174020154	0	0.1626894195331996	-0.0901892583777002	0	-0.0845329006961002	-0.21880405128789882	0	0.10272752813470021	-0.13176683045490023	0	-0.01953977830639886	-0.17278170584949848	0	-0.14693545050569945	-0.061095711734399316	0	-0.09673745646490062	-0.1572125049541011	0	-0.1448353067542989	-0.18964508307420047	0	-0.16222504005579985	-0.0336436361696002	0	-0.10626282060760062	-0.16550862566920088	0	-0.3005121689100001	-0.10976619274800115	0	-0.14212338409689984	0.034326326807399	0	-0.05609736592409931	-0.02645767096649898	0	-0.26619818538530104	-0.033963608901601106	0	-0.20583547639390076	-0.08840968087820045	0	0.03458712056720081	0.0553690107199003	0	-0.07241138389349899	0.012318627331699972	37	112	36
